date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,return
2020-09-21 00:00:00+00:00,83.89,83.95,81.75,82.86,7188830,74.5767376462,74.6300765931,72.6743152053,73.6610857237,7188830,0.0,1.0,-0.0124779281925994
2020-09-22 00:00:00+00:00,83.95,84.39,83.175,84.05,4464961,74.6300765931,75.0212288707,73.9411151951,74.718974838,4464961,0.0,1.0,0.0007152223144037
2020-09-23 00:00:00+00:00,82.99,84.9,82.82,84.38,6414658,73.7766534421,75.4746099197,73.6255264258,75.0123390462,6414658,0.0,1.0,-0.0114353782008432
2020-09-24 00:00:00+00:00,83.04,84.14,81.92,82.63,4881473,73.8211025645,74.7989832584,72.8254422217,73.4566197604,4881473,0.0,1.0,0.0006024822260999
2020-09-25 00:00:00+00:00,84.3,84.69,82.22,82.53,5981463,74.9412204503,75.2879236054,73.0921369564,73.3677215155,5981463,0.0,1.0,0.0151734104055316
2020-09-28 00:00:00+00:00,86.07,86.24,84.99,85.52,5976196,76.514719385,76.6658464013,75.5546183401,76.025779038,5976196,0.0,1.0,0.0209964412808507
2020-09-29 00:00:00+00:00,84.8,86.25,84.625,86.25,4064974,75.3857116748,76.6747362258,75.2301397462,76.6747362258,4064974,0.0,1.0,-0.014755431625112
2020-09-30 00:00:00+00:00,85.92,87.16,85.47,86.63,10134356,76.3813720176,77.4837102544,75.9813299156,77.0125495564,10134356,0.0,1.0,0.01320754716882
2020-10-01 00:00:00+00:00,86.74,87.45,86.195,87.04,7241186,77.1103376258,77.7415151646,76.6258421911,77.3770323605,7241186,0.0,1.0,0.0095437616390554
2020-10-02 00:00:00+00:00,86.57,87.13,85.09,85.15,5602288,76.9592106095,77.4570407809,75.643516585,75.6968555319,5602288,0.0,1.0,-0.0019598801010751
2020-10-05 00:00:00+00:00,88.47,88.675,87.2,87.27,7004835,78.6482772626,78.8305186646,77.5192695524,77.5814983238,7004835,0.0,1.0,0.0219475568905003
2020-10-06 00:00:00+00:00,87.01,89.28,86.8,88.65,7951077,77.350362887,79.3683530463,77.1636765728,78.8082941034,7951077,0.0,1.0,-0.0165027693011808
2020-10-07 00:00:00+00:00,88.45,88.98,87.44,87.82,5179285,78.6304976136,79.1016583116,77.7326253401,78.0704386707,5179285,0.0,1.0,0.0165498218601782
2020-10-08 00:00:00+00:00,89.53,89.61,88.41,88.46,4958766,79.5905986585,79.6617172544,78.5949383156,78.6393874381,4958766,0.0,1.0,0.0122102882982892
2020-10-09 00:00:00+00:00,90.01,90.33,89.58,89.8,6197682,80.017310234,80.3017846177,79.635047781,79.8306239197,6197682,0.0,1.0,0.0053613313970775
2020-10-12 00:00:00+00:00,90.78,91.1,89.9301,90.4595,5909054,80.7018267198,80.9863011034,79.9462805364,80.4169078449,5909054,0.0,1.0,0.008554605044811
2020-10-13 00:00:00+00:00,90.16,90.85,89.77,90.58,5731971,80.1506576014,80.7640554912,79.8039544463,80.52403023,5731971,0.0,1.0,-0.0068296981716867
2020-10-14 00:00:00+00:00,89.31,90.6,88.56,90.17,4763260,79.3950225197,80.5418098789,78.728285683,80.1595474259,4763260,0.0,1.0,-0.0094276841178005
2020-10-15 00:00:00+00:00,88.83,88.87,87.67,88.16,5002626,78.9683109442,79.0038702422,77.9370913034,78.3726927034,5002626,0.0,1.0,-0.0053745381254112
2020-10-16 00:00:00+00:00,88.52,89.63,88.44,89.39,4722554,78.692726385,79.6794969034,78.6216077891,79.4661411157,4722554,0.0,1.0,-0.0034898120005977
2020-10-19 00:00:00+00:00,87.6,89.57,87.36,88.7,5426622,77.874862532,79.6261579565,77.6615067442,78.8527432258,5426622,0.0,1.0,-0.010393131494754
2020-10-20 00:00:00+00:00,88.51,89.715,88.04,88.68,4942578,78.6838365605,79.7550604116,78.2660148095,78.8349635769,4942578,0.0,1.0,0.0103881278527788
2020-10-21 00:00:00+00:00,88.27,89.16,88.19,88.38,4119201,78.4704807728,79.2616751524,78.3993621769,78.5682688422,4119201,0.0,1.0,-0.0027115580152976
2020-10-22 00:00:00+00:00,89.36,89.38,87.7,88.02,4259035,79.4394716422,79.4572512912,77.9637607769,78.2482351605,4259035,0.0,1.0,0.0123484762659422
2020-10-23 00:00:00+00:00,90.8,90.96,89.44,89.8,7811524,80.7196063687,80.8618435606,79.5105902381,79.8306239197,7811524,0.0,1.0,0.0161145926582417
2020-10-26 00:00:00+00:00,89.66,91.13,88.65,90.03,7756413,79.7061663769,81.0129705769,78.8082941034,80.035089883,7756413,0.0,1.0,-0.0125550660786295
2020-10-27 00:00:00+00:00,90.05,90.345,89.17,89.48,8027508,80.052869532,80.3151193544,79.2705649769,79.5461495361,8027508,0.0,1.0,0.004349765781741
2020-10-28 00:00:00+00:00,87.17,88.95,86.61,88.65,12738752,77.4926000789,79.0749888381,76.9947699074,78.8082941034,12738752,0.0,1.0,-0.0319822320932114
2020-10-29 00:00:00+00:00,88.3,89.11,86.61,87.17,8440044,78.4971502462,79.2172260299,76.9947699074,77.4926000789,8440044,0.0,1.0,0.0129631754035508
2020-10-30 00:00:00+00:00,86.96,88.39,85.63,87.75,11402795,77.3059137646,78.5771586667,76.1235671074,78.0082098993,11402795,0.0,1.0,-0.0151755379381769
2020-11-02 00:00:00+00:00,85.97,87.765,85.45,87.54,8904850,76.4258211401,78.021544636,75.9635502666,77.821523585,8904850,0.0,1.0,-0.0113845446181508
2020-11-03 00:00:00+00:00,88.39,89.06,86.18,86.7778,6910439,78.5771586667,79.1727769075,76.6125074544,77.1439411624,6910439,0.0,1.0,0.0281493544263826
2020-11-04 00:00:00+00:00,89.79,91.285,88.74,88.9,10509388,79.8217340952,81.1507628565,78.8883025238,79.0305397156,10509388,0.0,1.0,0.0158388958015025
2020-11-05 00:00:00+00:00,90.62,91.16,89.9,90.69,6169717,80.5595895279,81.0396400504,79.9195221646,80.6218182993,6169717,0.0,1.0,0.0092437910684826
2020-11-06 00:00:00+00:00,90.65,91.2,89.78,90.15,6626107,80.5862590014,81.0751993483,79.8128442708,80.1417677769,6626107,0.0,1.0,0.0003310527481121
2020-11-09 00:00:00+00:00,95.88,97.65,95.64,97.32,16225770,85.2356372096,86.8091361443,85.0222814219,86.5157719362,16225770,0.0,1.0,0.0576944291224541
2020-11-10 00:00:00+00:00,93.92,95.27,93.14,93.74,10474695,83.8932737116,85.0991501971,83.1965450756,83.7324901803,10474695,0.45,1.0,-0.0157488527327958
2020-11-11 00:00:00+00:00,95.04,95.83,94.02,94.11,8296547,84.8937045736,85.5993656281,83.9825978958,84.0629896614,8296547,0.0,1.0,0.0119250425896977
2020-11-12 00:00:00+00:00,93.53,94.755,92.66,94.66,7061844,83.5449093936,84.6391306489,82.7677889919,84.554272674,7061844,0.0,1.0,-0.0158880471381791
2020-11-13 00:00:00+00:00,95.56,95.59,93.7,94.38,5518003,85.358190331,85.3849875862,83.6967605066,84.3041649585,5518003,0.0,1.0,0.0217042660116753
2020-11-16 00:00:00+00:00,97.78,97.81,96.02,96.79,9367636,87.3411872181,87.3679844733,85.7690815779,86.4568777955,9367636,0.0,1.0,0.0232314776052582
2020-11-17 00:00:00+00:00,98.6,98.775,96.805,97.21,8722293,88.0736455278,88.22996285,86.4702764231,86.8320393687,8722293,0.0,1.0,0.0083861730419461
2020-11-18 00:00:00+00:00,97.91,99.3264,97.91,98.63,6039520,87.4573086574,88.7224964011,87.4573086574,88.100442783,6039520,0.0,1.0,-0.0069979716032697
2020-11-19 00:00:00+00:00,97.76,97.92,96.86,97.24,4252272,87.3233223813,87.4662410759,86.5194047243,86.8588366239,4252272,0.0,1.0,-0.0015320192006464
2020-11-20 00:00:00+00:00,97.01,97.5388,96.9522,97.42,4610081,86.6533910005,87.125737286,86.6017616221,87.0196201553,4610081,0.0,1.0,-0.0076718494272897
2020-11-23 00:00:00+00:00,96.88,97.86,96.42,97.62,4805779,86.5372695612,87.4126465654,86.1263783143,87.1982685235,4805779,0.0,1.0,-0.0013400680337982
2020-11-24 00:00:00+00:00,98.3,98.72,97.4,97.51,6189915,87.8056729755,88.1808345487,87.0017553185,87.100011921,6189915,0.0,1.0,0.0146573080099663
2020-11-25 00:00:00+00:00,98.2,98.54,97.94,98.5,4027147,87.7163487914,88.0200510173,87.4841059127,87.9843213437,4027147,0.0,1.0,-0.0010172939979052
2020-11-27 00:00:00+00:00,98.66,98.975,98.28,98.48,2169708,88.1272400382,88.4086112182,87.7878081386,87.9664565068,2169708,0.0,1.0,0.0046843177179793
2020-11-30 00:00:00+00:00,98.02,98.29,96.96,98.2,5197253,87.55556526,87.796740557,86.6087289084,87.7163487914,5197253,0.0,1.0,-0.0064869247913834
2020-12-01 00:00:00+00:00,98.82,99.26,98.25,99.0,4957066,88.2701587328,88.6631851429,87.7610108834,88.4309422642,4957066,0.0,1.0,0.0081615996730533
2020-12-02 00:00:00+00:00,98.91,99.04,98.2133,98.51,3377940,88.3505504985,88.4666719378,87.7282289078,87.9932537621,3377940,0.0,1.0,0.000910746812446
2020-12-03 00:00:00+00:00,100.11,101.0,98.965,99.02,6264077,89.4224407078,90.2174259463,88.3996787998,88.448807101,6264077,0.0,1.0,0.0121322414320237
2020-12-04 00:00:00+00:00,102.28,102.94,101.07,101.35,6952704,91.3607755028,91.9503151179,90.2799528752,90.5300605907,6952704,0.0,1.0,0.021676156227202
2020-12-07 00:00:00+00:00,101.41,102.22,100.69,102.01,4514754,90.5836551011,91.3071809924,89.9405209756,91.1196002058,4514754,0.0,1.0,-0.0085060617909944
2020-12-08 00:00:00+00:00,101.21,101.57,100.01,100.37,3911250,90.4050067329,90.7265737957,89.3331165237,89.6546835864,3911250,0.0,1.0,-0.0019721920913945
2020-12-09 00:00:00+00:00,100.4,102.21,100.1,101.94,6629890,89.6814808417,91.298248574,89.4135082894,91.0570732769,6629890,0.0,1.0,-0.0080031617423319
2020-12-10 00:00:00+00:00,105.39,106.09,102.75,103.5077,12939175,94.1387576285,94.7640269173,91.7805991681,92.4574085111,12939175,0.0,1.0,0.049701195218528
2020-12-11 00:00:00+00:00,103.0,104.78,102.33,104.405,6262636,92.0039096284,93.5938801055,91.4054375949,93.2589144151,6262636,0.0,1.0,-0.0226776734033899
2020-12-14 00:00:00+00:00,103.32,104.71,103.25,103.83,5156155,92.2897470175,93.5313531766,92.2272200887,92.7453003565,5156155,0.0,1.0,0.0031067961161053
2020-12-15 00:00:00+00:00,104.18,104.8586,103.78,104.24,5196689,93.0579350008,93.6640889142,92.7006382644,93.1115295113,5196689,0.0,1.0,0.0083236546650662
2020-12-16 00:00:00+00:00,103.27,104.8,102.72,104.1,6409253,92.2450849255,93.6117449423,91.7538019129,92.9864756536,6409253,0.0,1.0,-0.0087348819344961
2020-12-17 00:00:00+00:00,103.21,104.04,102.61,103.55,4535689,92.191490415,92.9328811431,91.6555453104,92.495192641,4535689,0.0,1.0,-0.0005810012592354
2020-12-18 00:00:00+00:00,103.28,104.11,102.95,103.33,10214981,92.2540173439,92.995408072,91.9592475363,92.2986794359,10214981,0.0,1.0,0.0006782288540789
2020-12-21 00:00:00+00:00,102.94,103.15,100.02,101.22,7175930,91.9503151179,92.1378959046,89.3420489421,90.4139391513,7175930,0.0,1.0,-0.0032920216890703
2020-12-22 00:00:00+00:00,102.41,103.17,101.892,102.12,4305282,91.4768969422,92.1557607414,91.0141976685,91.2178568083,4305282,0.0,1.0,-0.0051486302694339
2020-12-23 00:00:00+00:00,102.06,102.685,101.965,102.29,3817267,91.1642622978,91.7225384485,91.0794043229,91.3697079213,3817267,0.0,1.0,-0.0034176349969275
2020-12-24 00:00:00+00:00,102.01,102.36,101.68,102.3,1949183,91.1196002058,91.4322348501,90.8248303982,91.3786403397,1949183,0.0,1.0,-0.000489907896738
2020-12-28 00:00:00+00:00,104.34,104.38,102.31,102.92,5010116,93.2008536954,93.2365833691,91.3875727581,91.9324502811,5010116,0.0,1.0,0.0228408979505982
2020-12-29 00:00:00+00:00,105.63,105.78,104.47,104.8873,4780921,94.3531356704,94.4871219465,93.3169751347,93.689724955,4780921,0.0,1.0,0.0123634272575001
2020-12-30 00:00:00+00:00,105.97,106.62,105.7801,105.99,3654380,94.6568378963,95.237445093,94.4872112707,94.6747027331,3654380,0.0,1.0,0.0032187825422242
2020-12-31 00:00:00+00:00,106.98,107.14,105.615,106.0,3566295,95.5590121558,95.7019308504,94.3397370428,94.6836351516,3566295,0.0,1.0,0.0095309993398295
2021-01-04 00:00:00+00:00,103.1,107.75,102.1401,107.66,8041533,92.0932338125,96.2468083734,91.2358109693,96.1664166077,8041533,0.0,1.0,-0.0362684613948224
2021-01-05 00:00:00+00:00,103.44,104.26,102.8,102.92,5721905,92.3969360385,93.1293943481,91.8252612602,91.9324502811,5721905,0.0,1.0,0.0032977691566171
2021-01-06 00:00:00+00:00,104.19,105.21,102.905,102.99,5017464,93.0668674193,93.9779740971,91.9190516535,91.99497721,5017464,0.0,1.0,0.0072505800465163
2021-01-07 00:00:00+00:00,103.35,104.64,102.95,104.49,5057016,92.3165442728,93.4688262477,91.9592475363,93.3348399716,5057016,0.0,1.0,-0.008062194068696
2021-01-08 00:00:00+00:00,105.67,105.76,103.42,103.86,5869677,94.388865344,94.4692571097,92.3790712016,92.7720976117,5869677,0.0,1.0,0.0224479922588543
2021-01-11 00:00:00+00:00,104.6,105.64,104.27,105.1,4258027,93.4330965741,94.3620680888,93.1383267665,93.8797174946,4258027,0.0,1.0,-0.0101258635371522
2021-01-12 00:00:00+00:00,102.82,104.32,102.306,104.01,4296006,91.843126097,93.1829888586,91.3839997907,92.9060838879,4296006,0.0,1.0,-0.0170172084132845
2021-01-13 00:00:00+00:00,102.89,103.38,101.49,102.32,4804483,91.9056530259,92.343341528,90.6551144484,91.3965051765,4804483,0.0,1.0,0.0006808014007924
2021-01-14 00:00:00+00:00,101.82,104.19,101.7127,103.8,4528313,90.949884256,93.0668674193,90.8540394064,92.7185031012,4528313,0.0,1.0,-0.0103994557291339
2021-01-15 00:00:00+00:00,102.33,102.69,101.21,101.38,5523156,91.4054375949,91.7270046577,90.4050067329,90.5568578459,5523156,0.0,1.0,0.0050088391274663
2021-01-19 00:00:00+00:00,102.54,103.6,101.34,102.7969,6519615,91.5930183815,92.539854733,90.5211281723,91.8224922105,6519615,0.0,1.0,0.0020521841100016
2021-01-20 00:00:00+00:00,105.46,105.85,102.2,102.41,5844257,94.2012845574,94.5496488754,91.2893161556,91.4768969422,5844257,0.0,1.0,0.028476692022924
2021-01-21 00:00:00+00:00,104.58,105.49,104.45,105.46,5732873,93.4152317373,94.2280818126,93.2991102979,94.2012845574,5732873,0.0,1.0,-0.0083443959792398
2021-01-22 00:00:00+00:00,103.91,104.47,103.062,104.1587,5231584,92.8167597038,93.3169751347,92.0592906225,93.0389089496,5231584,0.0,1.0,-0.0064065786956779
2021-01-25 00:00:00+00:00,103.45,103.95,102.1694,103.745,5008991,92.4058684569,92.8524893774,91.2619829552,92.6693748,5008991,0.0,1.0,-0.0044269079012374
2021-01-26 00:00:00+00:00,104.69,105.21,103.24,103.4,7195251,93.5134883398,93.9779740971,92.2182876703,92.3612063648,7195251,0.0,1.0,0.0119864668921609
2021-01-27 00:00:00+00:00,97.87,101.78,96.73,101.48,18139471,87.4215789838,90.9141545823,86.403283285,90.64618203,18139471,0.0,1.0,-0.0651447129623036
2021-01-28 00:00:00+00:00,98.15,100.53,98.1,98.935,8868207,87.6716866993,89.797602281,87.6270246072,88.3728815445,8868207,0.0,1.0,0.0028609379790125
2021-01-29 00:00:00+00:00,96.81,97.79,95.92,97.385,8203032,86.4747426323,87.3501196365,85.6797573938,86.9883566909,8203032,0.0,1.0,-0.0136525725928522
2021-02-01 00:00:00+00:00,98.58,99.62,96.92,96.99,7206259,88.055780691,88.9847522056,86.5729992348,86.6355261637,7206259,0.0,1.0,0.0182832352034019
2021-02-02 00:00:00+00:00,101.65,102.48,98.783,99.05,6825625,90.798033143,91.5394238711,88.2371087847,88.4756043562,6825625,0.0,1.0,0.0311422195167736
2021-02-03 00:00:00+00:00,101.02,102.65,100.81,101.25,3934770,90.2352907831,91.691274984,90.0477099965,90.4407364066,3934770,0.0,1.0,-0.0061977373343948
2021-02-04 00:00:00+00:00,103.64,104.24,101.11,101.36,6926764,92.5755844067,93.1115295113,90.3156825488,90.5389930091,6926764,0.0,1.0,0.0259354583255613
2021-02-05 00:00:00+00:00,106.48,107.5399,104.7823,105.0871,8072094,95.1123912353,96.0591382626,93.5959345617,93.8681946749,8072094,0.0,1.0,0.0274025472791548
2021-02-08 00:00:00+00:00,106.26,106.53,105.34,106.42,4836631,94.9158780302,95.1570533273,94.0940955365,95.0587967248,4836631,0.0,1.0,-0.0020661157031982
2021-02-09 00:00:00+00:00,106.22,106.83,105.22,106.0,4088919,94.8801483566,95.4250258796,93.9869065155,94.6836351516,4088919,0.0,1.0,-0.0003764351586005
2021-02-10 00:00:00+00:00,105.87,106.9,104.93,106.78,4282603,94.5675137122,95.4875528085,93.7278663816,95.3803637876,4282603,0.0,1.0,-0.00329504801389
2021-02-11 00:00:00+00:00,105.86,106.23,105.03,106.115,2976042,94.5585812938,94.889080775,93.8171905657,94.7863579633,2976042,0.0,1.0,-9.445546413722196e-05
2021-02-12 00:00:00+00:00,105.3,105.94,104.72,105.74,3169814,94.0583658628,94.6300406411,93.540285595,94.4513922729,3169814,0.0,1.0,-0.0052900056679763
2021-02-16 00:00:00+00:00,106.15,106.59,104.7,104.88,4928053,94.8176214277,95.2106478378,93.5224207582,93.6832042896,4928053,0.0,1.0,0.0080721747389009
2021-02-17 00:00:00+00:00,104.44,105.46,104.15,105.105,5698695,93.692136708,94.6071690657,93.4319804494,94.2887019216,5698695,0.45,1.0,-0.0118699952894114
2021-02-18 00:00:00+00:00,104.97,105.34,103.41,103.775,4098865,94.1675946978,94.4995182001,92.7681334448,93.0955714944,4098865,0.0,1.0,0.0050746840290536
2021-02-19 00:00:00+00:00,103.37,105.28,103.22,104.75,4129146,92.7322498229,94.4456927673,92.5976862409,93.9702347775,4129146,0.0,1.0,-0.0152424502240527
2021-02-22 00:00:00+00:00,101.81,102.99,101.75,102.99,5185133,91.3327885699,92.3913554151,91.2789631371,92.3913554151,5185133,0.0,1.0,-0.0150914191737253
2021-02-23 00:00:00+00:00,101.37,103.34,99.93,103.34,8740260,90.9380687293,92.7053371065,89.6462583419,92.7053371065,8740260,0.0,1.0,-0.004321775857067
2021-02-24 00:00:00+00:00,104.38,104.51,100.6,101.16,7542690,93.6383112752,93.7549330463,90.2473090083,90.7496797145,7542690,0.0,1.0,0.0296932031175849
2021-02-25 00:00:00+00:00,103.47,105.77,103.11,104.0,7520248,92.8219588776,94.8852671352,92.4990062807,93.2974168674,7520248,0.0,1.0,-0.0087181452386594
2021-02-26 00:00:00+00:00,108.03,109.48,103.68,104.15,15028266,96.912691771,98.2134730639,93.0103478924,93.4319804494,15028266,0.0,1.0,0.0440707451433368
2021-03-01 00:00:00+00:00,106.87,110.47,106.54,108.6,7931631,95.8720667367,99.1015927052,95.5760268563,97.4240333827,7931631,0.0,1.0,-0.0107377580302788
2021-03-02 00:00:00+00:00,107.2,108.2499,105.82,107.31,5016782,96.1681066172,97.1099619823,94.9301216626,96.2667865773,5016782,0.0,1.0,0.003087863760286
2021-03-03 00:00:00+00:00,106.22,107.96,106.12,106.94,5313426,95.2889578813,96.8498954327,95.1992488266,95.934863075,5313426,0.0,1.0,-0.0091417910451275
2021-03-04 00:00:00+00:00,104.89,107.17,103.85,106.26,7211833,94.0958274541,96.1411939008,93.1628532854,95.3248415032,7211833,0.0,1.0,-0.0125211824510271
2021-03-05 00:00:00+00:00,105.2,106.06,102.75,106.06,5559905,94.3739255236,95.1454233938,92.1760536839,95.1454233938,5559905,0.0,1.0,0.0029554771664626
2021-03-08 00:00:00+00:00,105.03,106.89,104.23,104.8,5119532,94.2214201306,95.8900085477,93.5037476932,94.0150893048,5119532,0.0,1.0,-0.0016159695822111
2021-03-09 00:00:00+00:00,106.55,107.97,105.83,106.28,5510948,95.5849977617,96.8588663382,94.939092568,95.3427833141,5510948,0.0,1.0,0.0144720556027488
2021-03-10 00:00:00+00:00,107.78,109.07,106.96,107.22,6076974,96.6884191343,97.8456659397,95.9528048859,96.1860484281,6076974,0.0,1.0,0.0115438761148576
2021-03-11 00:00:00+00:00,107.32,108.57,107.26,108.41,4670732,96.2757574828,97.3971206663,96.22193205,97.2535861788,4670732,0.0,1.0,-0.0042679532377793
2021-03-12 00:00:00+00:00,107.81,107.99,106.58,107.42,3356023,96.7153318507,96.8768081491,95.6119104781,96.3654665375,3356023,0.0,1.0,0.0045657845691686
2021-03-15 00:00:00+00:00,108.9,108.95,107.06,107.89,7111401,97.6931605467,97.7380150741,96.0425139406,96.7870990945,7111401,0.0,1.0,0.0101103793709718
2021-03-16 00:00:00+00:00,111.34,112.34,109.89,110.568,11376177,99.8820614809,100.7791520277,98.5812801881,99.1895075788,11376177,0.0,1.0,0.0224058769513721
2021-03-17 00:00:00+00:00,110.46,111.46,108.9327,111.31,10128448,99.0926217997,99.9897123465,97.7224954076,99.8551487645,10128448,0.0,1.0,-0.0079037183403645
2021-03-18 00:00:00+00:00,107.62,110.27,107.5,109.28,7813431,96.5448846468,98.9221745958,96.4372337812,98.0340549545,7813431,0.0,1.0,-0.0257106644937686
2021-03-19 00:00:00+00:00,106.34,108.85,105.825,108.35,21452023,95.3966087469,97.6483060194,94.9346071153,97.199760746,21452023,0.0,1.0,-0.0118937000556875
2021-03-22 00:00:00+00:00,107.57,108.42,106.0,106.4,7605084,96.5000301195,97.2625570843,95.091597961,95.4504341797,7605084,0.0,1.0,0.0115666729362207
2021-03-23 00:00:00+00:00,106.25,107.9477,105.6738,107.74,5657840,95.3158705977,96.838861219,94.7989670246,96.6525355124,5657840,0.0,1.0,-0.0122710792974219
2021-03-24 00:00:00+00:00,104.97,107.28,104.94,106.63,5731334,94.1675946978,96.2398738609,94.1406819814,95.6567650055,5731334,0.0,1.0,-0.0120470588234621
2021-03-25 00:00:00+00:00,107.35,107.7,104.06,105.007,8149044,96.3026701992,96.6166518906,93.3512423002,94.200787048,8149044,0.0,1.0,0.0226731447081325
2021-03-26 00:00:00+00:00,109.9,110.0,107.175,107.25,6167570,98.5902510935,98.6799601482,96.1456793535,96.2129611445,6167570,0.0,1.0,0.0237540754536524
2021-03-29 00:00:00+00:00,109.13,110.25,106.59,109.01,5167195,97.8994913725,98.9042327849,95.6208813836,97.7918405069,5167195,0.0,1.0,-0.0070063694263736
2021-03-30 00:00:00+00:00,110.27,110.45,108.28,108.42,4552862,98.9221745958,99.0836508943,97.1369644077,97.2625570843,4552862,0.0,1.0,0.0104462567574408
2021-03-31 00:00:00+00:00,109.27,111.6199,109.19,110.33,6478401,98.025084049,100.133157125,97.9533168053,98.9760000287,6478401,0.0,1.0,-0.0090686496780478
2021-04-01 00:00:00+00:00,109.38,110.06,108.2,110.06,5792950,98.1237640092,98.733785581,97.065197164,98.733785581,5792950,0.0,1.0,0.0010066806997142
2021-04-05 00:00:00+00:00,111.02,111.35,109.87,109.91,6913105,99.5949925059,99.8910323864,98.5633383771,98.599221999,6913105,0.0,1.0,0.014993600291995
2021-04-06 00:00:00+00:00,113.15,113.82,111.095,111.38,6745242,101.5057953706,102.106846037,99.662274297,99.9179451028,6745242,0.0,1.0,0.0191857323006154
2021-04-07 00:00:00+00:00,113.19,113.76,112.65,112.91,5629622,101.5416789925,102.0530206042,101.0572500972,101.2904936394,5629622,0.0,1.0,0.0003535130360683
2021-04-08 00:00:00+00:00,113.04,113.96,112.6799,113.65,5011290,101.4071154105,102.2324387135,101.0840731046,101.954340644,5011290,0.0,1.0,-0.0013252054066383
2021-04-09 00:00:00+00:00,113.18,113.27,111.97,112.91,4114258,101.532708087,101.6134462363,100.4472285254,101.2904936394,4114258,0.0,1.0,0.0012384996456273
2021-04-12 00:00:00+00:00,113.81,113.89,112.77,113.02,4707805,102.0978751315,102.1696423753,101.1649009629,101.3891735996,4707805,0.0,1.0,0.0055663544797379
2021-04-13 00:00:00+00:00,115.36,115.6,113.682,113.78,4607384,103.4883654791,103.7036672103,101.9830475415,102.0709624151,4607384,0.0,1.0,0.0136191898784285
2021-04-14 00:00:00+00:00,115.16,116.235,114.72,115.22,3994551,103.3089473697,104.2733197075,102.9142275291,103.3627728025,3994551,0.0,1.0,-0.0017337031903962
2021-04-15 00:00:00+00:00,116.66,116.89,114.78,115.1,5079094,104.6545831899,104.8609140157,102.9680529619,103.2551219369,5079094,0.0,1.0,0.0130253560263713
2021-04-16 00:00:00+00:00,118.34,118.5,116.94,117.82,5777860,106.1616953085,106.305229796,104.905768543,105.6952082242,5777860,0.0,1.0,0.0144008229039074
2021-04-19 00:00:00+00:00,117.6,118.98,117.04,118.17,4889684,105.4978483039,106.7358332585,104.9954775977,106.0091899156,4889684,0.0,1.0,-0.006253168835246
2021-04-20 00:00:00+00:00,116.27,117.2594,115.35,116.96,5662376,104.3047178767,105.1922992637,103.4793945736,104.923710354,5662376,0.0,1.0,-0.0113095238090832
2021-04-21 00:00:00+00:00,116.74,117.26,115.86,116.09,4397440,104.7263504337,105.192837518,103.9369107525,104.1432415782,4397440,0.0,1.0,0.0040423153006217
2021-04-22 00:00:00+00:00,115.92,116.88,115.225,116.8684,5745110,103.9907361853,104.8519431102,103.3672582552,104.8415368599,5745110,0.0,1.0,-0.0070241562448575
2021-04-23 00:00:00+00:00,117.56,117.98,115.84,116.02,4559282,105.461964682,105.8387427117,103.9189689415,104.08044524,4559282,0.0,1.0,0.0141476880601982
2021-04-26 00:00:00+00:00,115.92,117.25,115.06,116.95,5924931,103.9907361853,105.1838666125,103.219238315,104.9147394485,5924931,0.0,1.0,-0.0139503232386786
2021-04-27 00:00:00+00:00,116.15,116.3899,115.27,115.67,7260927,104.197067011,104.4122790332,103.4076273299,103.7664635486,7260927,0.0,1.0,0.001984126983507
2021-04-28 00:00:00+00:00,112.4,114.1499,111.61,113.44,14793493,100.8329774605,102.4027962084,100.1242759286,101.7659516292,14793493,0.0,1.0,-0.0322858372793243
2021-04-29 00:00:00+00:00,114.63,115.1499,112.76,113.21,8936555,102.8334893799,103.2998867552,101.1559300574,101.5596208034,8936555,0.0,1.0,0.019839857651567
2021-04-30 00:00:00+00:00,114.49,114.95,113.49,114.0,6478714,102.7078967034,103.1205583549,101.8108061565,102.2683223354,6478714,0.0,1.0,-0.0012213207706686
2021-05-03 00:00:00+00:00,115.72,116.74,115.13,115.18,5049806,103.8113180759,104.7263504337,103.2820346533,103.3268891806,5049806,0.0,1.0,0.0107432963571094
2021-05-04 00:00:00+00:00,114.11,115.4,113.535,115.15,6265098,102.3670022956,103.5242491009,101.8511752312,103.2999764642,6265098,0.0,1.0,-0.01391289318997
2021-05-05 00:00:00+00:00,113.48,114.88,113.16,114.21,4677689,101.8018352511,103.0577620166,101.5147662761,102.4567113502,4677689,0.0,1.0,-0.0055209885199919
2021-05-06 00:00:00+00:00,114.74,114.81,113.1,113.65,4113286,102.9321693401,102.9949656783,101.4609408433,101.954340644,4113286,0.0,1.0,0.011103278110969
2021-05-07 00:00:00+00:00,114.34,115.84,114.24,115.11,4867501,102.5733331213,103.9189689415,102.4836240666,103.2640928424,4867501,0.0,1.0,-0.0034861425839998
2021-05-10 00:00:00+00:00,114.3,116.085,114.21,114.57,5759483,102.5374494995,104.1387561255,102.4567113502,102.7796639471,5759483,0.0,1.0,-0.0003498338282286
2021-05-11 00:00:00+00:00,113.55,113.69,112.17,113.32,7775369,101.8646315894,101.9902242659,100.6266466348,101.6583007636,7775369,0.0,1.0,-0.0065616797900095
